Date;FlowCode;ProductCode;LocationCode;Volume
27/12/2013;6;6;1;4972
03/01/2014;6;6;1;4901
10/01/2014;6;6;1;5123
17/01/2014;6;6;1;5478
24/01/2014;6;6;1;5342
31/01/2014;6;6;1;5568
07/02/2014;6;6;1;5285
14/02/2014;6;6;1;5028
21/02/2014;6;6;1;5036
28/02/2014;6;6;1;4859
07/03/2014;6;6;1;4565
14/03/2014;6;6;1;4476
21/03/2014;6;6;1;4710
28/03/2014;6;6;1;4998
04/04/2014;6;6;1;5183
11/04/2014;6;6;1;5361
18/04/2014;6;6;1;5517
25/04/2014;6;6;1;5922
02/05/2014;6;6;1;6229
09/05/2014;6;6;1;6377
16/05/2014;6;6;1;6354
23/05/2014;6;6;1;6606
30/05/2014;6;6;1;6897
06/06/2014;6;6;1;7086
13/06/2014;6;6;1;6894
20/06/2014;6;6;1;6926
27/06/2014;6;6;1;6897
04/07/2014;6;6;1;6696
11/07/2014;6;6;1;6369
18/07/2014;6;6;1;6521
25/07/2014;6;6;1;6787
01/08/2014;6;6;1;6569
08/08/2014;6;6;1;6077
15/08/2014;6;6;1;6497
22/08/2014;6;6;1;6521
29/08/2014;6;6;1;6759
05/09/2014;6;6;1;7054
12/09/2014;6;6;1;7161
19/09/2014;6;6;1;7096
26/09/2014;6;6;1;7222
03/10/2014;6;6;1;6997
10/10/2014;6;6;1;6939
17/10/2014;6;6;1;6743
24/10/2014;6;6;1;6073
31/10/2014;6;6;1;6242
07/11/2014;6;6;1;6173
14/11/2014;6;6;1;6092
21/11/2014;6;6;1;5888
28/11/2014;6;6;1;5939
05/12/2014;6;6;1;5943
12/12/2014;6;6;1;5739
19/12/2014;6;6;1;5641
26/12/2014;6;6;1;5969
02/01/2015;6;6;1;6032
09/01/2015;6;6;1;6511
16/01/2015;6;6;1;6904
23/01/2015;6;6;1;7177
30/01/2015;6;6;1;7364
06/02/2015;6;6;1;7742
13/02/2015;6;6;1;7316
20/02/2015;6;6;1;7584
27/02/2015;6;6;1;7626
06/03/2015;6;6;1;7495
13/03/2015;6;6;1;7222
20/03/2015;6;6;1;7721
27/03/2015;6;6;1;7513
03/04/2015;6;6;1;7541
10/04/2015;6;6;1;8003
17/04/2015;6;6;1;8017
24/04/2015;6;6;1;7954
01/05/2015;6;6;1;7824
08/05/2015;6;6;1;7572
15/05/2015;6;6;1;7602
22/05/2015;6;6;1;7349
29/05/2015;6;6;1;7036
05/06/2015;6;6;1;7260
12/06/2015;6;6;1;7239
19/06/2015;6;6;1;6997
26/06/2015;6;6;1;6717
03/07/2015;6;6;1;6823
10/07/2015;6;6;1;7346
17/07/2015;6;6;1;7357
24/07/2015;6;6;1;7382
31/07/2015;6;6;1;7107
07/08/2015;6;6;1;6488
14/08/2015;6;6;1;6513
21/08/2015;6;6;1;6627
28/08/2015;6;6;1;6484
04/09/2015;6;6;1;6325
11/09/2015;6;6;1;6343
18/09/2015;6;6;1;6715
25/09/2015;6;6;1;6496
02/10/2015;6;6;1;6311
09/10/2015;6;6;1;6309
16/10/2015;6;6;1;6119
23/10/2015;6;6;1;5877
30/10/2015;6;6;1;5892
06/11/2015;6;6;1;6147
13/11/2015;6;6;1;6468
20/11/2015;6;6;1;6644
27/11/2015;6;6;1;6572
04/12/2015;6;6;1;6370
11/12/2015;6;6;1;6538
18/12/2015;6;6;1;6848
25/12/2015;6;6;1;6587
01/01/2016;6;6;1;7036
08/01/2016;6;6;1;6850
15/01/2016;6;6;1;7390
22/01/2016;6;6;1;7504
29/01/2016;6;6;1;7724
05/02/2016;6;6;1;8087
12/02/2016;6;6;1;8439
19/02/2016;6;6;1;8218
26/02/2016;6;6;1;8314
04/03/2016;6;6;1;8095
11/03/2016;6;6;1;8313
18/03/2016;6;6;1;8327
25/03/2016;6;6;1;8462
01/04/2016;6;6;1;8077
08/04/2016;6;6;1;8134
15/04/2016;6;6;1;8081
22/04/2016;6;6;1;8143
29/04/2016;6;6;1;7836
06/05/2016;6;6;1;7685
13/05/2016;6;6;1;7107
20/05/2016;6;6;1;6940
27/05/2016;6;6;1;7281
03/06/2016;6;6;1;7047
10/06/2016;6;6;1;7446
17/06/2016;6;6;1;7724
24/06/2016;6;6;1;7454
01/07/2016;6;6;1;7624
08/07/2016;6;6;1;7838
15/07/2016;6;6;1;7484
22/07/2016;6;6;1;7399
29/07/2016;6;6;1;7375
05/08/2016;6;6;1;6918
12/08/2016;6;6;1;7488
19/08/2016;6;6;1;7170
26/08/2016;6;6;1;7365
02/09/2016;6;6;1;7209
09/09/2016;6;6;1;7080
16/09/2016;6;6;1;7036
23/09/2016;6;6;1;7422
30/09/2016;6;6;1;7127
07/10/2016;6;6;1;6365
14/10/2016;6;6;1;6353
21/10/2016;6;6;1;6713
28/10/2016;6;6;1;6544
04/11/2016;6;6;1;6273
11/11/2016;6;6;1;5991
18/11/2016;6;6;1;6347
25/11/2016;6;6;1;6057
02/12/2016;6;6;1;6253
09/12/2016;6;6;1;6562
16/12/2016;6;6;1;6624
23/12/2016;6;6;1;6343
30/12/2016;6;6;1;6237
06/01/2017;6;6;1;6710
13/01/2017;6;6;1;7181
20/01/2017;6;6;1;7634
27/01/2017;6;6;1;7571
03/02/2017;6;6;1;7678
10/02/2017;6;6;1;7675
17/02/2017;6;6;1;7895
24/02/2017;6;6;1;7815
03/03/2017;6;6;1;7806
10/03/2017;6;6;1;7788
17/03/2017;6;6;1;7567
24/03/2017;6;6;1;8028
31/03/2017;6;6;1;8183
07/04/2017;6;6;1;8079
14/04/2017;6;6;1;8169
21/04/2017;6;6;1;8520
28/04/2017;6;6;1;8227
05/05/2017;6;6;1;8560
12/05/2017;6;6;1;8309
19/05/2017;6;6;1;8174
26/05/2017;6;6;1;8009
02/06/2017;6;6;1;7506
09/06/2017;6;6;1;7756
16/06/2017;6;6;1;7682
23/06/2017;6;6;1;7788
30/06/2017;6;6;1;7472
07/07/2017;6;6;1;7492
14/07/2017;6;6;1;7831
21/07/2017;6;6;1;7630
28/07/2017;6;6;1;7546
04/08/2017;6;6;1;7552
11/08/2017;6;6;1;6904
18/08/2017;6;6;1;6745
25/08/2017;6;6;1;6823
01/09/2017;6;6;1;6311
08/09/2017;6;6;1;6615
15/09/2017;6;6;1;6740
22/09/2017;6;6;1;6579
29/09/2017;6;6;1;7512
06/10/2017;6;6;1;7339
13/10/2017;6;6;1;7071
20/10/2017;6;6;1;6905
27/10/2017;6;6;1;7097
03/11/2017;6;6;1;6611
10/11/2017;6;6;1;7108
17/11/2017;6;6;1;6979
24/11/2017;6;6;1;6952
01/12/2017;6;6;1;7185
08/12/2017;6;6;1;6789
15/12/2017;6;6;1;6927
22/12/2017;6;6;1;6914
29/12/2017;6;6;1;7013
05/01/2018;6;6;1;7208
12/01/2018;6;6;1;6999
19/01/2018;6;6;1;7377
26/01/2018;6;6;1;7523
02/02/2018;6;6;1;7974
09/02/2018;6;6;1;7580
16/02/2018;6;6;1;7889
23/02/2018;6;6;1;7678
02/03/2018;6;6;1;7688
09/03/2018;6;6;1;7231
16/03/2018;6;6;1;7518
23/03/2018;6;6;1;6966
30/03/2018;6;6;1;7060
06/04/2018;6;6;1;6844
13/04/2018;6;6;1;6642
20/04/2018;6;6;1;6905
27/04/2018;6;6;1;7378
04/05/2018;6;6;1;7643
02/12/2011;6;2;7;30727
09/12/2011;6;2;7;29432
16/12/2011;6;2;7;28387
23/12/2011;6;2;7;28422
30/12/2011;6;2;7;27599
06/01/2012;6;2;7;29627
13/01/2012;6;2;7;29512
20/01/2012;6;2;7;30865
27/01/2012;6;2;7;32544
03/02/2012;6;2;7;32735
10/02/2012;6;2;7;32414
17/02/2012;6;2;7;33765
24/02/2012;6;2;7;33708
02/03/2012;6;2;7;32746
09/03/2012;6;2;7;33608
16/03/2012;6;2;7;33519
23/03/2012;6;2;7;32523
30/03/2012;6;2;7;32579
06/04/2012;6;2;7;30617
13/04/2012;6;2;7;29639
20/04/2012;6;2;7;29632
27/04/2012;6;2;7;28446
04/05/2012;6;2;7;27691
11/05/2012;6;2;7;26313
18/05/2012;6;2;7;26530
25/05/2012;6;2;7;25749
01/06/2012;6;2;7;25489
08/06/2012;6;2;7;23708
15/06/2012;6;2;7;25173
22/06/2012;6;2;7;25137
29/06/2012;6;2;7;23736
06/07/2012;6;2;7;24640
13/07/2012;6;2;7;24193
20/07/2012;6;2;7;24350
27/07/2012;6;2;7;24290
03/08/2012;6;2;7;23599
10/08/2012;6;2;7;23955
17/08/2012;6;2;7;23774
24/08/2012;6;2;7;23842
31/08/2012;6;2;7;24669
07/09/2012;6;2;7;23888
14/09/2012;6;2;7;22655
21/09/2012;6;2;7;21470
28/09/2012;6;2;7;20380
05/10/2012;6;2;7;21382
12/10/2012;6;2;7;22465
19/10/2012;6;2;7;22896
26/10/2012;6;2;7;23245
02/11/2012;6;2;7;22935
09/11/2012;6;2;7;22249
16/11/2012;6;2;7;23683
23/11/2012;6;2;7;22804
30/11/2012;6;2;7;24489
07/12/2012;6;2;7;24758
14/12/2012;6;2;7;24140
21/12/2012;6;2;7;25529
28/12/2012;6;2;7;26107
04/01/2013;6;2;7;26389
11/01/2013;6;2;7;26942
18/01/2013;6;2;7;28766
25/01/2013;6;2;7;29045
01/02/2013;6;2;7;32434
08/02/2013;6;2;7;32830
15/02/2013;6;2;7;33310
22/02/2013;6;2;7;33463
01/03/2013;6;2;7;33693
08/03/2013;6;2;7;33575
15/03/2013;6;2;7;33691
22/03/2013;6;2;7;33089
29/03/2013;6;2;7;32224
05/04/2013;6;2;7;33032
12/04/2013;6;2;7;32461
19/04/2013;6;2;7;32285
26/04/2013;6;2;7;32477
03/05/2013;6;2;7;32843
10/05/2013;6;2;7;34295
17/05/2013;6;2;7;34518
24/05/2013;6;2;7;34266
31/05/2013;6;2;7;31752
07/06/2013;6;2;7;32694
14/06/2013;6;2;7;32970
21/06/2013;6;2;7;33789
28/06/2013;6;2;7;31826
05/07/2013;6;2;7;30966
12/07/2013;6;2;7;29768
19/07/2013;6;2;7;28942
26/07/2013;6;2;7;29479
02/08/2013;6;2;7;30423
09/08/2013;6;2;7;30989
16/08/2013;6;2;7;30160
23/08/2013;6;2;7;29850
30/08/2013;6;2;7;28769
06/09/2013;6;2;7;28715
13/09/2013;6;2;7;29313
20/09/2013;6;2;7;29120
27/09/2013;6;2;7;30546
04/10/2013;6;2;7;31482
11/10/2013;6;2;7;30628
18/10/2013;6;2;7;30491
25/10/2013;6;2;7;29021
01/11/2013;6;2;7;28039
08/11/2013;6;2;7;25719
15/11/2013;6;2;7;25872
22/11/2013;6;2;7;24959
29/11/2013;6;2;7;25976
06/12/2013;6;2;7;27954
13/12/2013;6;2;7;26388
20/12/2013;6;2;7;27340
27/12/2013;6;2;7;28062
03/01/2014;6;2;7;30107
10/01/2014;6;2;7;31215
17/01/2014;6;2;7;31853
24/01/2014;6;2;7;32075
31/01/2014;6;2;7;31847
07/02/2014;6;2;7;32773
14/02/2014;6;2;7;31960
21/02/2014;6;2;7;30614
28/02/2014;6;2;7;30578
07/03/2014;6;2;7;30385
14/03/2014;6;2;7;30446
21/03/2014;6;2;7;31572
28/03/2014;6;2;7;29879
04/04/2014;6;2;7;29274
11/04/2014;6;2;7;28838
18/04/2014;6;2;7;28893
25/04/2014;6;2;7;27354
02/05/2014;6;2;7;27735
09/05/2014;6;2;7;28516
16/05/2014;6;2;7;29646
23/05/2014;6;2;7;30214
30/05/2014;6;2;7;30734
06/06/2014;6;2;7;30703
13/06/2014;6;2;7;30799
20/06/2014;6;2;7;29259
27/06/2014;6;2;7;29368
04/07/2014;6;2;7;30511
11/07/2014;6;2;7;30266
18/07/2014;6;2;7;30273
25/07/2014;6;2;7;31605
01/08/2014;6;2;7;29959
08/08/2014;6;2;7;29660
15/08/2014;6;2;7;29422
22/08/2014;6;2;7;28981
29/08/2014;6;2;7;29204
05/09/2014;6;2;7;28460
12/09/2014;6;2;7;27263
19/09/2014;6;2;7;26181
26/09/2014;6;2;7;25746
03/10/2014;6;2;7;26168
10/10/2014;6;2;7;25624
17/10/2014;6;2;7;24444
24/10/2014;6;2;7;24885
31/10/2014;6;2;7;24172
07/11/2014;6;2;7;24957
14/11/2014;6;2;7;24461
21/11/2014;6;2;7;24517
28/11/2014;6;2;7;24259
05/12/2014;6;2;7;24651
12/12/2014;6;2;7;26413
19/12/2014;6;2;7;28436
26/12/2014;6;2;7;29065
02/01/2015;6;2;7;31604
09/01/2015;6;2;7;33359
16/01/2015;6;2;7;34503
23/01/2015;6;2;7;35305
30/01/2015;6;2;7;36975
06/02/2015;6;2;7;38301
13/02/2015;6;2;7;37974
20/02/2015;6;2;7;37221
27/02/2015;6;2;7;36529
06/03/2015;6;2;7;36699
13/03/2015;6;2;7;37030
20/03/2015;6;2;7;36963
27/03/2015;6;2;7;36400
03/04/2015;6;2;7;36104
10/04/2015;6;2;7;35215
17/04/2015;6;2;7;35450
24/04/2015;6;2;7;35976
01/05/2015;6;2;7;36419
08/05/2015;6;2;7;34352
15/05/2015;6;2;7;33589
22/05/2015;6;2;7;32700
29/05/2015;6;2;7;32130
05/06/2015;6;2;7;29354
12/06/2015;6;2;7;29086
19/06/2015;6;2;7;28473
26/06/2015;6;2;7;28286
03/07/2015;6;2;7;27907
10/07/2015;6;2;7;28198
17/07/2015;6;2;7;27589
24/07/2015;6;2;7;27904
31/07/2015;6;2;7;27673
07/08/2015;6;2;7;27299
14/08/2015;6;2;7;28495
21/08/2015;6;2;7;29076
28/08/2015;6;2;7;29213
04/09/2015;6;2;7;27525
11/09/2015;6;2;7;30025
18/09/2015;6;2;7;28986
25/09/2015;6;2;7;29620
02/10/2015;6;2;7;31589
09/10/2015;6;2;7;33051
16/10/2015;6;2;7;31972
23/10/2015;6;2;7;31418
30/10/2015;6;2;7;30124
06/11/2015;6;2;7;27633
13/11/2015;6;2;7;27836
20/11/2015;6;2;7;28120
27/11/2015;6;2;7;27718
04/12/2015;6;2;7;27793
11/12/2015;6;2;7;28661
18/12/2015;6;2;7;28119
25/12/2015;6;2;7;28642
01/01/2016;6;2;7;29219
08/01/2016;6;2;7;32110
15/01/2016;6;2;7;32556
22/01/2016;6;2;7;33818
29/01/2016;6;2;7;35708
05/02/2016;6;2;7;36039
12/02/2016;6;2;7;36689
19/02/2016;6;2;7;37468
26/02/2016;6;2;7;38711
04/03/2016;6;2;7;37965
11/03/2016;6;2;7;38678
18/03/2016;6;2;7;36919
25/03/2016;6;2;7;36168
01/04/2016;6;2;7;37320
08/04/2016;6;2;7;35691
15/04/2016;6;2;7;37410
22/04/2016;6;2;7;36922
29/04/2016;6;2;7;38157
06/05/2016;6;2;7;37586
13/05/2016;6;2;7;36942
20/05/2016;6;2;7;37784
27/05/2016;6;2;7;36791
03/06/2016;6;2;7;36666
10/06/2016;6;2;7;36603
17/06/2016;6;2;7;35280
24/06/2016;6;2;7;37906
01/07/2016;6;2;7;37044
08/07/2016;6;2;7;36548
15/07/2016;6;2;7;37395
22/07/2016;6;2;7;37989
29/07/2016;6;2;7;36633
05/08/2016;6;2;7;37196
12/08/2016;6;2;7;36725
19/08/2016;6;2;7;36533
26/08/2016;6;2;7;34267
02/09/2016;6;2;7;33801
09/09/2016;6;2;7;32080
16/09/2016;6;2;7;29804
23/09/2016;6;2;7;29581
30/09/2016;6;2;7;29947
07/10/2016;6;2;7;27372
14/10/2016;6;2;7;29281
21/10/2016;6;2;7;29684
28/10/2016;6;2;7;29446
04/11/2016;6;2;7;27980
11/11/2016;6;2;7;29010
18/11/2016;6;2;7;29410
25/11/2016;6;2;7;30115
02/12/2016;6;2;7;31578
09/12/2016;6;2;7;31597
16/12/2016;6;2;7;31590
23/12/2016;6;2;7;31158
30/12/2016;6;2;7;33303
06/01/2017;6;2;7;35086
13/01/2017;6;2;7;36289
20/01/2017;6;2;7;36639
27/01/2017;6;2;7;39686
03/02/2017;6;2;7;40101
10/02/2017;6;2;7;42343
17/02/2017;6;2;7;41410
24/02/2017;6;2;7;40270
03/03/2017;6;2;7;39313
10/03/2017;6;2;7;38464
17/03/2017;6;2;7;36189
24/03/2017;6;2;7;35803
31/03/2017;6;2;7;35256
07/04/2017;6;2;7;35554
14/04/2017;6;2;7;35363
21/04/2017;6;2;7;35502
28/04/2017;6;2;7;35406
05/05/2017;6;2;7;37305
12/05/2017;6;2;7;38265
19/05/2017;6;2;7;37394
26/05/2017;6;2;7;35092
02/06/2017;6;2;7;34319
09/06/2017;6;2;7;35054
16/06/2017;6;2;7;34771
23/06/2017;6;2;7;34745
30/06/2017;6;2;7;32993
07/07/2017;6;2;7;31697
14/07/2017;6;2;7;31947
21/07/2017;6;2;7;31884
28/07/2017;6;2;7;31952
04/08/2017;6;2;7;32602
11/08/2017;6;2;7;31652
18/08/2017;6;2;7;30996
25/08/2017;6;2;7;31152
01/09/2017;6;2;7;30877
08/09/2017;6;2;7;28420
15/09/2017;6;2;7;27854
22/09/2017;6;2;7;26539
29/09/2017;6;2;7;26215
06/10/2017;6;2;7;26939
13/10/2017;6;2;7;25896
20/10/2017;6;2;7;25765
27/10/2017;6;2;7;24454
03/11/2017;6;2;7;24021
10/11/2017;6;2;7;23814
17/11/2017;6;2;7;24564
24/11/2017;6;2;7;26291
01/12/2017;6;2;7;28288
08/12/2017;6;2;7;30683
15/12/2017;6;2;7;29132
22/12/2017;6;2;7;30395
29/12/2017;6;2;7;30038
05/01/2018;6;2;7;30874
12/01/2018;6;2;7;30317
19/01/2018;6;2;7;30685
26/01/2018;6;2;7;31105
02/02/2018;6;2;7;33858
09/02/2018;6;2;7;34672
16/02/2018;6;2;7;34603
23/02/2018;6;2;7;35611
02/03/2018;6;2;7;33851
09/03/2018;6;2;7;34026
16/03/2018;6;2;7;31676
23/03/2018;6;2;7;31034
30/03/2018;6;2;7;31227
06/04/2018;6;2;7;33649
13/04/2018;6;2;7;33694
20/04/2018;6;2;7;32721
27/04/2018;6;2;7;33648
04/05/2018;6;2;7;33622
02/12/2011;6;4;1;48425
09/12/2011;6;4;1;49182
16/12/2011;6;4;1;46776
23/12/2011;6;4;1;46982
30/12/2011;6;4;1;46416
06/01/2012;6;4;1;47447
13/01/2012;6;4;1;49096
20/01/2012;6;4;1;49268
27/01/2012;6;4;1;52421
03/02/2012;6;4;1;51776
10/02/2012;6;4;1;50776
17/02/2012;6;4;1;52506
24/02/2012;6;4;1;51377
02/03/2012;6;4;1;51395
09/03/2012;6;4;1;52206
16/03/2012;6;4;1;51182
23/03/2012;6;4;1;49762
30/03/2012;6;4;1;49168
06/04/2012;6;4;1;48681
13/04/2012;6;4;1;46051
20/04/2012;6;4;1;45697
27/04/2012;6;4;1;44987
04/05/2012;6;4;1;45520
11/05/2012;6;4;1;45653
18/05/2012;6;4;1;45778
25/05/2012;6;4;1;45511
01/06/2012;6;4;1;47648
08/06/2012;6;4;1;45238
15/06/2012;6;4;1;45836
22/06/2012;6;4;1;45894
29/06/2012;6;4;1;44273
06/07/2012;6;4;1;44845
13/07/2012;6;4;1;44265
20/07/2012;6;4;1;46056
27/07/2012;6;4;1;44672
03/08/2012;6;4;1;43303
10/08/2012;6;4;1;42540
17/08/2012;6;4;1;41944
24/08/2012;6;4;1;42256
31/08/2012;6;4;1;43293
07/09/2012;6;4;1;43132
14/09/2012;6;4;1;40092
21/09/2012;6;4;1;40433
28/09/2012;6;4;1;38942
05/10/2012;6;4;1;38689
12/10/2012;6;4;1;40331
19/10/2012;6;4;1;41065
26/10/2012;6;4;1;40849
02/11/2012;6;4;1;38200
09/11/2012;6;4;1;36974
16/11/2012;6;4;1;37964
23/11/2012;6;4;1;39387
30/11/2012;6;4;1;39658
07/12/2012;6;4;1;40305
14/12/2012;6;4;1;41071
21/12/2012;6;4;1;41638
28/12/2012;6;4;1;42930
04/01/2013;6;4;1;44883
11/01/2013;6;4;1;45991
18/01/2013;6;4;1;45583
25/01/2013;6;4;1;45912
01/02/2013;6;4;1;48951
08/02/2013;6;4;1;50921
15/02/2013;6;4;1;49810
22/02/2013;6;4;1;50445
01/03/2013;6;4;1;51748
08/03/2013;6;4;1;51668
15/03/2013;6;4;1;51860
22/03/2013;6;4;1;51717
29/03/2013;6;4;1;51712
05/04/2013;6;4;1;52991
12/04/2013;6;4;1;53540
19/04/2013;6;4;1;54776
26/04/2013;6;4;1;55522
03/05/2013;6;4;1;55592
10/05/2013;6;4;1;56940
17/05/2013;6;4;1;56478
24/05/2013;6;4;1;56241
31/05/2013;6;4;1;54775
07/06/2013;6;4;1;56636
14/06/2013;6;4;1;55530
21/06/2013;6;4;1;56879
28/06/2013;6;4;1;55555
05/07/2013;6;4;1;55709
12/07/2013;6;4;1;55730
19/07/2013;6;4;1;54599
26/07/2013;6;4;1;53263
02/08/2013;6;4;1;52998
09/08/2013;6;4;1;54217
16/08/2013;6;4;1;50906
23/08/2013;6;4;1;50398
30/08/2013;6;4;1;50984
06/09/2013;6;4;1;47837
13/09/2013;6;4;1;48182
20/09/2013;6;4;1;47887
27/09/2013;6;4;1;48355
04/10/2013;6;4;1;50476
11/10/2013;6;4;1;49945
18/10/2013;6;4;1;49955
25/10/2013;6;4;1;48286
01/11/2013;6;4;1;47499
08/11/2013;6;4;1;46224
15/11/2013;6;4;1;45277
22/11/2013;6;4;1;45130
29/11/2013;6;4;1;47372
06/12/2013;6;4;1;49847
13/12/2013;6;4;1;48698
20/12/2013;6;4;1;48741
27/12/2013;6;4;1;50298
03/01/2014;6;4;1;51710
10/01/2014;6;4;1;54657
17/01/2014;6;4;1;54263
24/01/2014;6;4;1;55193
31/01/2014;6;4;1;55997
07/02/2014;6;4;1;55254
14/02/2014;6;4;1;53981
21/02/2014;6;4;1;53111
28/02/2014;6;4;1;51994
07/03/2014;6;4;1;50198
14/03/2014;6;4;1;48192
21/03/2014;6;4;1;50025
28/03/2014;6;4;1;48451
04/04/2014;6;4;1;46620
11/04/2014;6;4;1;47505
18/04/2014;6;4;1;47457
25/04/2014;6;4;1;47927
02/05/2014;6;4;1;48605
09/05/2014;6;4;1;49676
16/05/2014;6;4;1;50891
23/05/2014;6;4;1;52489
30/05/2014;6;4;1;54541
06/06/2014;6;4;1;54654
13/06/2014;6;4;1;55084
20/06/2014;6;4;1;55794
27/06/2014;6;4;1;54335
04/07/2014;6;4;1;55620
11/07/2014;6;4;1;54940
18/07/2014;6;4;1;54120
25/07/2014;6;4;1;54430
01/08/2014;6;4;1;52555
08/08/2014;6;4;1;51619
15/08/2014;6;4;1;52318
22/08/2014;6;4;1;50564
29/08/2014;6;4;1;51458
05/09/2014;6;4;1;51212
12/09/2014;6;4;1;48653
19/09/2014;6;4;1;49756
26/09/2014;6;4;1;47830
03/10/2014;6;4;1;49238
10/10/2014;6;4;1;47328
17/10/2014;6;4;1;46549
24/10/2014;6;4;1;45034
31/10/2014;6;4;1;45684
07/11/2014;6;4;1;43681
14/11/2014;6;4;1;43176
21/11/2014;6;4;1;44168
28/11/2014;6;4;1;45175
05/12/2014;6;4;1;46448
12/12/2014;6;4;1;47840
19/12/2014;6;4;1;50373
26/12/2014;6;4;1;50816
02/01/2015;6;4;1;56416
09/01/2015;6;4;1;58286
16/01/2015;6;4;1;58588
23/01/2015;6;4;1;57553
30/01/2015;6;4;1;61052
06/02/2015;6;4;1;62124
13/02/2015;6;4;1;62977
20/02/2015;6;4;1;61950
27/02/2015;6;4;1;59168
06/03/2015;6;4;1;59973
13/03/2015;6;4;1;60396
20/03/2015;6;4;1;59719
27/03/2015;6;4;1;58520
03/04/2015;6;4;1;58991
10/04/2015;6;4;1;58066
17/04/2015;6;4;1;57847
24/04/2015;6;4;1;58665
01/05/2015;6;4;1;59372
08/05/2015;6;4;1;58341
15/05/2015;6;4;1;57405
22/05/2015;6;4;1;55644
29/05/2015;6;4;1;56042
05/06/2015;6;4;1;53303
12/06/2015;6;4;1;53919
19/06/2015;6;4;1;54424
26/06/2015;6;4;1;54173
03/07/2015;6;4;1;55317
10/07/2015;6;4;1;56647
17/07/2015;6;4;1;55404
24/07/2015;6;4;1;54985
31/07/2015;6;4;1;54647
07/08/2015;6;4;1;54139
14/08/2015;6;4;1;53628
21/08/2015;6;4;1;54686
28/08/2015;6;4;1;53672
04/09/2015;6;4;1;51935
11/09/2015;6;4;1;54664
18/09/2015;6;4;1;52884
25/09/2015;6;4;1;53642
02/10/2015;6;4;1;56357
09/10/2015;6;4;1;55567
16/10/2015;6;4;1;54706
23/10/2015;6;4;1;55612
30/10/2015;6;4;1;53875
06/11/2015;6;4;1;51802
13/11/2015;6;4;1;50275
20/11/2015;6;4;1;51005
27/11/2015;6;4;1;50199
04/12/2015;6;4;1;50588
11/12/2015;6;4;1;52515
18/12/2015;6;4;1;51540
25/12/2015;6;4;1;51306
01/01/2016;6;4;1;53633
08/01/2016;6;4;1;57200
15/01/2016;6;4;1;56763
22/01/2016;6;4;1;58920
29/01/2016;6;4;1;62421
05/02/2016;6;4;1;63689
12/02/2016;6;4;1;64849
19/02/2016;6;4;1;66450
26/02/2016;6;4;1;65365
04/03/2016;6;4;1;63230
11/03/2016;6;4;1;64414
18/03/2016;6;4;1;62003
25/03/2016;6;4;1;59892
01/04/2016;6;4;1;61069
08/04/2016;6;4;1;59384
15/04/2016;6;4;1;61105
22/04/2016;6;4;1;62571
29/04/2016;6;4;1;64469
06/05/2016;6;4;1;62578
13/05/2016;6;4;1;61929
20/05/2016;6;4;1;64370
27/05/2016;6;4;1;63499
03/06/2016;6;4;1;64164
10/06/2016;6;4;1;65287
17/06/2016;6;4;1;63687
24/06/2016;6;4;1;67361
01/07/2016;6;4;1;66540
08/07/2016;6;4;1;67149
15/07/2016;6;4;1;66896
22/07/2016;6;4;1;67043
29/07/2016;6;4;1;65975
05/08/2016;6;4;1;66152
12/08/2016;6;4;1;64211
19/08/2016;6;4;1;62113
26/08/2016;6;4;1;61090
02/09/2016;6;4;1;58558
09/09/2016;6;4;1;58052
16/09/2016;6;4;1;50776
23/09/2016;6;4;1;51899
30/09/2016;6;4;1;54710
07/10/2016;6;4;1;53189
14/10/2016;6;4;1;55929
21/10/2016;6;4;1;57846
28/10/2016;6;4;1;55844
04/11/2016;6;4;1;51016
11/11/2016;6;4;1;51311
18/11/2016;6;4;1;54300
25/11/2016;6;4;1;54783
02/12/2016;6;4;1;56947
09/12/2016;6;4;1;58201
16/12/2016;6;4;1;57015
23/12/2016;6;4;1;56541
30/12/2016;6;4;1;59773
06/01/2017;6;4;1;61969
13/01/2017;6;4;1;64894
20/01/2017;6;4;1;65609
27/01/2017;6;4;1;68063
03/02/2017;6;4;1;67671
10/02/2017;6;4;1;70163
17/02/2017;6;4;1;70014
24/02/2017;6;4;1;69287
03/03/2017;6;4;1;65991
10/03/2017;6;4;1;63653
17/03/2017;6;4;1;63604
24/03/2017;6;4;1;61363
31/03/2017;6;4;1;61632
07/04/2017;6;4;1;61499
14/04/2017;6;4;1;59860
21/04/2017;6;4;1;63294
28/04/2017;6;4;1;62717
05/05/2017;6;4;1;65345
12/05/2017;6;4;1;65940
19/05/2017;6;4;1;66014
26/05/2017;6;4;1;64363
02/06/2017;6;4;1;64856
09/06/2017;6;4;1;64466
16/06/2017;6;4;1;63476
23/06/2017;6;4;1;63369
30/06/2017;6;4;1;62229
07/07/2017;6;4;1;62166
14/07/2017;6;4;1;60342
21/07/2017;6;4;1;58274
28/07/2017;6;4;1;58121
04/08/2017;6;4;1;59049
11/08/2017;6;4;1;59744
18/08/2017;6;4;1;57938
25/08/2017;6;4;1;57855
01/09/2017;6;4;1;54763
08/09/2017;6;4;1;50621
15/09/2017;6;4;1;48729
22/09/2017;6;4;1;51466
29/09/2017;6;4;1;52435
06/10/2017;6;4;1;53437
13/10/2017;6;4;1;52740
20/10/2017;6;4;1;51946
27/10/2017;6;4;1;49670
